DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRB%,HOME_SRS,VISITOR_NRtg,VISITOR_DRB%,VISITOR_SRS,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_5,VISITOR_LAST_5,VISITOR_WIN_PROB,HOME_WIN_PROB
1/23/2020,LAL,128,BRK,113,0,0.411764706,0.426470588,0.396923077,0.794117647,0.647058824,0.831282051,0.512195122,0.451219512,1,0,0.428571429,0.795454545,0,1,0.5,0.826086957,0.6,0.6,0.764924808,0.235075192
1/23/2020,DAL,133,POR,125,0,0.348039216,0.044117647,0.391282051,0.730392157,0.352941176,0.749230769,0.646341463,0.402439024,1,0,0.422222222,0.627906977,0,0,0.5,0.736842105,0.6,0.6,0.720819199,0.279180801
1/24/2020,MIL,116,CHO,103,0,0.06372549,0,0.057948718,1,1,1,0.475609756,0.731707317,1,0,0.333333333,0.866666667,0,0,0.333333333,0.818181818,0.6,0.6,0.87842461,0.12157539
1/24/2020,MEM,125,DET,112,0,0.308823529,0.220588235,0.255897436,0.367647059,0.485294118,0.363076923,0.5,0.402439024,1,0,0.377777778,0.454545455,0,0,0.409090909,0.421052632,0.6,0.6,0.479287476,0.520712524
1/24/2020,BOS,109,ORL,98,0,0.362745098,0.602941176,0.381025641,0.774509804,0.485294118,0.753333333,0.512195122,0.597560976,1,0,0.466666667,0.674418605,0,0,0.590909091,0.55,0.6,0.6,0.704836458,0.295163542
1/24/2020,TOR,118,NYK,112,0,0.093137255,0.544117647,0.08974359,0.740196078,0.161764706,0.733333333,0.207317073,0.707317073,1,0,0.266666667,0.681818182,0,0,0.272727273,0.666666667,0.6,0.6,0.815704958,0.184295042
1/24/2020,SAC,98,CHI,81,0,0.284313725,0.205882353,0.258461538,0.294117647,0.529411765,0.332820513,0.268292683,0.475609756,1,0,0.369565217,0.340909091,0,0,0.416666667,0.304347826,0.6,0.6,0.573424925,0.426575075
1/24/2020,LAC,122,MIA,117,0,0.602941176,0.764705882,0.595897436,0.700980392,0.411764706,0.739487179,0.475609756,0.585365854,1,0,0.704545455,0.688888889,0,0,0.952380952,0.545454545,0.6,0.6,0.412634939,0.587365061
1/24/2020,HOU,131,MIN,124,0,0.269607843,0.382352941,0.270769231,0.612745098,0.279411765,0.652820513,0.43902439,0.646341463,1,0,0.340909091,0.627906977,0,0,0.285714286,0.571428571,0.6,0.6,0.710510712,0.289489288
1/24/2020,DEN,113,NOP,106,0,0.362745098,0.514705882,0.435897436,0.62745098,0.397058824,0.637948718,0.402439024,0.658536585,1,0,0.377777778,0.681818182,0,0,0.363636364,0.619047619,0.6,0.6,0.639081108,0.360918892
1/24/2020,ATL,111,OKC,140,1,0.56372549,0.397058824,0.587179487,0.024509804,0.044117647,0.036410256,0.597560976,0.353658537,1,0,0.577777778,0.244444444,0,0,0.608695652,0.217391304,0.6,0.6,0.210149872,0.789850128
1/24/2020,PHO,103,SAS,99,0,0.37254902,0.676470588,0.404102564,0.37745098,0.573529412,0.387692308,0.585365854,0.231707317,1,0,0.465116279,0.409090909,0,0,0.545454545,0.473684211,0.6,0.6,0.304125762,0.695874238
1/24/2020,IND,129,GSW,118,0,0.029411765,0.220588235,0.038461538,0.544117647,0.338235294,0.533846154,0.695121951,0.585365854,1,0,0.217391304,0.644444444,0,0,0.304347826,0.52173913,0.6,0.6,0.650362646,0.349637354
1/25/2020,DAL,107,UTA,112,1,0.637254902,0.735294118,0.655897436,0.730392157,0.352941176,0.749230769,0.609756098,0.402439024,1,0,0.704545455,0.636363636,0,0,0.85,0.75,0.4,0.4,0.36433377,0.63566623
1/25/2020,BRK,121,DET,111,0,0.308823529,0.220588235,0.255897436,0.411764706,0.426470588,0.396923077,0.5,0.512195122,1,0,0.369565217,0.418604651,1,0,0.391304348,0.35,0.6,0.6,0.706502283,0.293497717
1/25/2020,CHI,118,CLE,106,0,0,0.441176471,0,0.284313725,0.205882353,0.258461538,0.231707317,0.268292683,1,0,0.266666667,0.361702128,0,1,0.272727273,0.318181818,0.6,0.6,0.756122693,0.243877307
1/25/2020,OKC,113,MIN,104,0,0.269607843,0.382352941,0.270769231,0.56372549,0.397058824,0.587179487,0.43902439,0.597560976,1,0,0.333333333,0.586956522,1,1,0.272727273,0.545454545,0.4,0.4,0.706982758,0.293017242
1/25/2020,LAL,91,PHI,108,1,0.553921569,0.911764706,0.58,0.794117647,0.647058824,0.831282051,0.62195122,0.451219512,1,0,0.630434783,0.8,0,0,0.909090909,0.833333333,0.6,0.6,0.355966677,0.644033323
1/26/2020,HOU,110,DEN,117,1,0.62745098,0.397058824,0.637948718,0.612745098,0.279411765,0.652820513,0.658536585,0.646341463,1,0,0.688888889,0.636363636,0,0,0.739130435,0.590909091,0.6,0.6,0.353591667,0.646408333
1/26/2020,TOR,110,SAS,106,0,0.37254902,0.676470588,0.404102564,0.740196078,0.161764706,0.733333333,0.585365854,0.707317073,1,0,0.454545455,0.688888889,0,0,0.52173913,0.681818182,0.6,0.6,0.589749843,0.410250157
1/26/2020,WAS,133,ATL,152,1,0.024509804,0.044117647,0.036410256,0.240196078,0.044117647,0.196410256,0.353658537,0.390243902,1,0,0.239130435,0.340909091,0,0,0.272727273,0.25,0.4,0.4,0.391831717,0.608168283
1/26/2020,PHO,109,MEM,114,1,0.367647059,0.485294118,0.363076923,0.37745098,0.573529412,0.387692308,0.402439024,0.231707317,1,0,0.466666667,0.422222222,0,0,0.48,0.5,0.4,0.4,0.398720702,0.601279298
1/26/2020,BOS,108,NOP,123,1,0.362745098,0.514705882,0.435897436,0.774509804,0.485294118,0.753333333,0.402439024,0.597560976,1,0,0.369565217,0.681818182,0,0,0.347826087,0.571428571,0.6,0.6,0.76639642,0.23360358
1/26/2020,BRK,97,NYK,110,1,0.093137255,0.544117647,0.08974359,0.411764706,0.426470588,0.396923077,0.207317073,0.512195122,1,0,0.260869565,0.431818182,0,1,0.260869565,0.380952381,0.4,0.4,0.737397551,0.262602449
1/26/2020,LAC,112,ORL,97,0,0.362745098,0.602941176,0.381025641,0.700980392,0.411764706,0.739487179,0.512195122,0.585365854,1,0,0.456521739,0.695652174,0,0,0.565217391,0.565217391,0.4,0.4,0.647718401,0.352281599
1/26/2020,IND,129,POR,139,1,0.348039216,0.044117647,0.391282051,0.544117647,0.338235294,0.533846154,0.646341463,0.585365854,1,0,0.413043478,0.652173913,0,0,0.476190476,0.541666667,0.4,0.4,0.454723886,0.545276114
1/27/2020,CLE,115,DET,100,0,0.308823529,0.220588235,0.255897436,0,0.441176471,0,0.5,0.231707317,1,0,0.361702128,0.260869565,0,0,0.375,0.260869565,0.4,0.4,0.270517382,0.729482618
1/27/2020,ORL,92,MIA,113,1,0.602941176,0.764705882,0.595897436,0.362745098,0.602941176,0.381025641,0.475609756,0.512195122,1,0,0.688888889,0.446808511,0,1,0.909090909,0.347826087,0.6,0.6,0.226083804,0.773916196
1/27/2020,SAS,109,CHI,110,1,0.284313725,0.205882353,0.258461538,0.37254902,0.676470588,0.404102564,0.268292683,0.585365854,1,0,0.375,0.444444444,0,1,0.4,0.380952381,0.4,0.4,0.620714538,0.379285462
1/27/2020,SAC,133,MIN,129,0,0.269607843,0.382352941,0.270769231,0.294117647,0.529411765,0.332820513,0.43902439,0.475609756,1,0,0.326086957,0.355555556,0,0,0.260869565,0.333333333,0.6,0.6,0.42597435,0.57402565
1/27/2020,DAL,107,OKC,97,0,0.56372549,0.397058824,0.587179487,0.730392157,0.352941176,0.749230769,0.597560976,0.402439024,1,0,0.595744681,0.622222222,0,0,0.625,0.714285714,0.4,0.4,0.52833552,0.47166448
1/27/2020,HOU,126,UTA,117,0,0.637254902,0.735294118,0.655897436,0.612745098,0.279411765,0.652820513,0.609756098,0.646341463,1,0,0.711111111,0.622222222,0,1,0.857142857,0.565217391,0.4,0.4,0.2967392,0.7032608
1/28/2020,NYK,92,CHO,97,1,0.06372549,0,0.057948718,0.093137255,0.544117647,0.08974359,0.475609756,0.207317073,1,0,0.326086957,0.276595745,0,0,0.318181818,0.260869565,0.6,0.6,0.499737665,0.500262335
1/28/2020,GSW,104,PHI,115,1,0.553921569,0.911764706,0.58,0.029411765,0.220588235,0.038461538,0.62195122,0.695121951,1,0,0.638297872,0.212765957,0,0,0.913043478,0.130434783,0.6,0.6,0.156334932,0.843665068
1/28/2020,NOP,125,CLE,111,0,0,0.441176471,0,0.362745098,0.514705882,0.435897436,0.231707317,0.402439024,1,0,0.276595745,0.382978723,1,0,0.260869565,0.391304348,0.6,0.6,0.772989587,0.227010413
1/28/2020,ATL,114,TOR,130,1,0.740196078,0.161764706,0.733333333,0.024509804,0.044117647,0.036410256,0.707317073,0.353658537,1,0,0.695652174,0.255319149,0,0,0.695652174,0.208333333,0.4,0.4,0.205649657,0.794350343
1/28/2020,DEN,96,MEM,104,1,0.367647059,0.485294118,0.363076923,0.62745098,0.397058824,0.637948718,0.402439024,0.658536585,1,0,0.47826087,0.695652174,0,0,0.5,0.636363636,0.4,0.4,0.646622772,0.353377228
1/28/2020,BOS,109,MIA,101,0,0.602941176,0.764705882,0.595897436,0.774509804,0.485294118,0.753333333,0.475609756,0.597560976,1,0,0.695652174,0.666666667,1,0,0.913043478,0.545454545,0.6,0.6,0.524023297,0.475976703
1/28/2020,WAS,131,MIL,151,1,1,1,1,0.240196078,0.044117647,0.196410256,0.731707317,0.390243902,1,0,0.869565217,0.333333333,0,0,0.913043478,0.24,0.4,0.4,0.21766015,0.78233985
1/28/2020,PHO,133,DAL,104,0,0.730392157,0.352941176,0.749230769,0.37745098,0.573529412,0.387692308,0.402439024,0.231707317,1,0,0.630434783,0.413043478,1,0,0.541666667,0.476190476,0.4,0.4,0.412000184,0.587999816
1/29/2020,CHI,106,IND,115,1,0.544117647,0.338235294,0.533846154,0.284313725,0.205882353,0.258461538,0.585365854,0.268292683,1,0,0.638297872,0.387755102,0,0,0.772727273,0.347826087,0.6,0.6,0.258604952,0.741395048
1/29/2020,DET,115,BRK,125,1,0.411764706,0.426470588,0.396923077,0.308823529,0.220588235,0.255897436,0.512195122,0.5,1,0,0.422222222,0.354166667,0,0,0.47826087,0.347826087,0.4,0.4,0.231422204,0.768577796
1/29/2020,MEM,127,NYK,106,0,0.093137255,0.544117647,0.08974359,0.367647059,0.485294118,0.363076923,0.207317073,0.402439024,1,0,0.270833333,0.489361702,1,1,0.291666667,0.45,0.6,0.6,0.70273658,0.29726342
1/29/2020,UTA,120,SAS,127,1,0.37254902,0.676470588,0.404102564,0.637254902,0.735294118,0.655897436,0.585365854,0.609756098,1,0,0.434782609,0.695652174,0,0,0.5,0.583333333,0.4,0.4,0.435050427,0.564949573
1/29/2020,HOU,112,POR,125,1,0.348039216,0.044117647,0.391282051,0.612745098,0.279411765,0.652820513,0.646341463,0.646341463,1,0,0.425531915,0.630434783,0,0,0.5,0.583333333,0.4,0.4,0.553354177,0.446645823
1/29/2020,OKC,120,SAC,100,0,0.294117647,0.529411765,0.332820513,0.56372549,0.397058824,0.587179487,0.475609756,0.597560976,1,0,0.369565217,0.583333333,0,0,0.380952381,0.565217391,0.6,0.6,0.589289323,0.410710677
1/30/2020,TOR,115,CLE,109,0,0,0.441176471,0,0.740196078,0.161764706,0.733333333,0.231707317,0.707317073,1,0,0.270833333,0.70212766,0,0,0.25,0.695652174,0.4,0.4,0.793077669,0.206922331
1/30/2020,CHO,107,WAS,121,1,0.240196078,0.044117647,0.196410256,0.06372549,0,0.057948718,0.390243902,0.475609756,1,0,0.326086957,0.340425532,0,0,0.45,0.333333333,0.4,0.4,0.256422734,0.743577266
1/30/2020,PHI,117,ATL,127,1,0.024509804,0.044117647,0.036410256,0.553921569,0.911764706,0.58,0.353658537,0.62195122,1,0,0.25,0.645833333,0,0,0.304347826,0.375,0.6,0.6,0.819370684,0.180629316
1/30/2020,GSW,104,BOS,119,1,0.774509804,0.485294118,0.753333333,0.029411765,0.220588235,0.038461538,0.597560976,0.695121951,1,0,0.673913043,0.208333333,0,0,0.782608696,0.125,0.6,0.6,0.175343746,0.824656254
1/30/2020,UTA,100,DEN,106,1,0.62745098,0.397058824,0.637948718,0.637254902,0.735294118,0.655897436,0.658536585,0.609756098,1,0,0.680851064,0.680851064,0,1,0.75,0.56,0.4,0.4,0.3609848,0.6390152
1/30/2020,SAC,124,LAC,103,0,0.700980392,0.411764706,0.739487179,0.294117647,0.529411765,0.332820513,0.585365854,0.475609756,1,0,0.70212766,0.361702128,0,1,0.826086957,0.36,0.4,0.4,0.194992784,0.805007216
1/31/2020,TOR,105,DET,92,0,0.308823529,0.220588235,0.255897436,0.740196078,0.161764706,0.733333333,0.5,0.707317073,1,0,0.346938776,0.708333333,0,1,0.36,0.708333333,0.4,0.4,0.760723997,0.239276003
1/31/2020,CHI,118,BRK,133,1,0.411764706,0.426470588,0.396923077,0.284313725,0.205882353,0.258461538,0.512195122,0.268292683,1,0,0.434782609,0.38,0,0,0.5,0.333333333,0.4,0.4,0.267463727,0.732536273
1/31/2020,DAL,121,HOU,128,1,0.612745098,0.279411765,0.652820513,0.730392157,0.352941176,0.749230769,0.646341463,0.402439024,1,0,0.617021277,0.617021277,0,0,0.681818182,0.727272727,0.6,0.6,0.508465913,0.491534087
1/31/2020,MEM,111,NOP,139,1,0.362745098,0.514705882,0.435897436,0.367647059,0.485294118,0.363076923,0.402439024,0.402439024,1,0,0.395833333,0.5,0,0,0.375,0.476190476,0.6,0.6,0.376197514,0.623802486
1/31/2020,DEN,127,MIL,115,0,1,1,1,0.62745098,0.397058824,0.637948718,0.731707317,0.658536585,1,0,0.872340426,0.6875,0,1,0.916666667,0.608695652,0.4,0.4,0.228903996,0.771096004
1/31/2020,OKC,111,PHO,107,0,0.37745098,0.573529412,0.387692308,0.56372549,0.397058824,0.587179487,0.231707317,0.597560976,1,0,0.425531915,0.591836735,0,0,0.36,0.583333333,0.4,0.4,0.614083921,0.385916079
1/31/2020,POR,127,LAL,119,0,0.794117647,0.647058824,0.831282051,0.348039216,0.044117647,0.391282051,0.451219512,0.646341463,1,0,0.782608696,0.4375,0,0,0.761904762,0.36,0.4,0.4,0.266685692,0.733314308
2/1/2020,MIN,106,LAC,118,1,0.700980392,0.411764706,0.739487179,0.269607843,0.382352941,0.270769231,0.585365854,0.43902439,1,0,0.6875,0.319148936,0,0,0.791666667,0.391304348,0.6,0.6,0.183450156,0.816549844
2/1/2020,NYK,92,IND,85,0,0.544117647,0.338235294,0.533846154,0.093137255,0.544117647,0.08974359,0.585365854,0.207317073,1,0,0.645833333,0.265306122,0,0,0.782608696,0.25,0.6,0.6,0.256762299,0.743237701
2/1/2020,MIA,102,ORL,89,0,0.362745098,0.602941176,0.381025641,0.602941176,0.764705882,0.595897436,0.512195122,0.475609756,1,0,0.4375,0.680851064,0,0,0.541666667,0.47826087,0.6,0.6,0.543479592,0.456520408
2/1/2020,GSW,131,CLE,112,0,0,0.441176471,0,0.029411765,0.220588235,0.038461538,0.231707317,0.695121951,1,0,0.265306122,0.204081633,0,0,0.24,0.12,0.4,0.4,0.449087601,0.550912399
2/1/2020,BRK,107,WAS,113,1,0.240196078,0.044117647,0.196410256,0.411764706,0.426470588,0.396923077,0.390243902,0.512195122,1,0,0.340425532,0.446808511,0,1,0.476190476,0.363636364,0.6,0.6,0.672959872,0.327040128
2/1/2020,PHI,95,BOS,116,1,0.774509804,0.485294118,0.753333333,0.553921569,0.911764706,0.58,0.597560976,0.62195122,1,0,0.680851064,0.632653061,0,0,0.791666667,0.36,0.6,0.6,0.188051048,0.811948952
2/1/2020,ATL,100,DAL,123,1,0.730392157,0.352941176,0.749230769,0.024509804,0.044117647,0.036410256,0.402439024,0.353658537,1,0,0.604166667,0.265306122,1,0,0.52,0.2,0.6,0.6,0.295177494,0.704822506
2/1/2020,CHO,90,SAS,114,1,0.37254902,0.676470588,0.404102564,0.06372549,0,0.057948718,0.585365854,0.475609756,1,0,0.446808511,0.333333333,0,0,0.52,0.32,0.4,0.4,0.187527674,0.812472326
2/1/2020,LAL,129,SAC,113,0,0.294117647,0.529411765,0.332820513,0.794117647,0.647058824,0.831282051,0.475609756,0.451219512,1,0,0.375,0.765957447,0,1,0.363636364,0.8,0.4,0.4,0.795103076,0.204896924
2/1/2020,UTA,107,POR,124,1,0.348039216,0.044117647,0.391282051,0.637254902,0.735294118,0.655897436,0.646341463,0.609756098,1,0,0.448979592,0.666666667,1,0,0.52173913,0.538461538,0.4,0.4,0.756301574,0.243698426
2/2/2020,DEN,123,DET,128,1,0.308823529,0.220588235,0.255897436,0.62745098,0.397058824,0.637948718,0.5,0.658536585,1,0,0.34,0.693877551,0,0,0.346153846,0.625,0.4,0.4,0.660787979,0.339212021
2/2/2020,NOP,109,HOU,117,1,0.612745098,0.279411765,0.652820513,0.362745098,0.514705882,0.435897436,0.646341463,0.402439024,1,0,0.625,0.408163265,0,0,0.695652174,0.416666667,0.6,0.6,0.227756,0.772244
2/2/2020,PHO,108,MIL,129,1,1,1,1,0.37745098,0.573529412,0.387692308,0.731707317,0.231707317,1,0,0.854166667,0.416666667,0,0,0.88,0.5,0.4,0.4,0.16445498,0.83554502
2/2/2020,CHI,102,TOR,129,1,0.740196078,0.161764706,0.733333333,0.284313725,0.205882353,0.258461538,0.707317073,0.268292683,1,0,0.714285714,0.37254902,0,0,0.708333333,0.32,0.4,0.4,0.191005286,0.808994714
2/3/2020,ORL,112,CHO,100,0,0.06372549,0,0.057948718,0.362745098,0.602941176,0.381025641,0.475609756,0.512195122,1,0,0.326530612,0.428571429,0,0,0.347826087,0.333333333,0.4,0.4,0.534310199,0.465689801
2/3/2020,NYK,139,CLE,134,0,0,0.441176471,0,0.093137255,0.544117647,0.08974359,0.231707317,0.207317073,1,0,0.26,0.28,0,0,0.230769231,0.28,0.4,0.4,0.525054184,0.474945816
2/3/2020,DAL,112,IND,103,0,0.544117647,0.338235294,0.533846154,0.730392157,0.352941176,0.749230769,0.585365854,0.402439024,1,0,0.632653061,0.612244898,0,0,0.75,0.695652174,0.4,0.4,0.555482361,0.444517639
2/3/2020,GSW,125,WAS,117,0,0.240196078,0.044117647,0.196410256,0.029411765,0.220588235,0.038461538,0.390243902,0.695121951,1,0,0.354166667,0.22,0,0,0.5,0.153846154,0.6,0.6,0.328381508,0.671618492
2/3/2020,BOS,123,ATL,115,0,0.024509804,0.044117647,0.036410256,0.774509804,0.485294118,0.753333333,0.353658537,0.597560976,1,0,0.26,0.6875,0,0,0.333333333,0.565217391,0.6,0.6,0.891249262,0.108750738
2/3/2020,PHO,97,BRK,119,1,0.411764706,0.426470588,0.396923077,0.37745098,0.573529412,0.387692308,0.512195122,0.231707317,1,0,0.4375,0.408163265,0,1,0.52,0.47826087,0.6,0.6,0.52652161,0.47347839
2/3/2020,PHI,106,MIA,137,1,0.602941176,0.764705882,0.595897436,0.553921569,0.911764706,0.58,0.475609756,0.62195122,1,0,0.6875,0.62,0,0,0.875,0.346153846,0.6,0.6,0.23516712,0.76483288
2/3/2020,DET,82,MEM,96,1,0.367647059,0.485294118,0.363076923,0.308823529,0.220588235,0.255897436,0.402439024,0.5,1,0,0.489795918,0.352941176,0,1,0.518518519,0.333333333,0.6,0.6,0.483423566,0.516576434
2/3/2020,MIN,109,SAC,113,1,0.294117647,0.529411765,0.332820513,0.269607843,0.382352941,0.270769231,0.475609756,0.43902439,1,0,0.367346939,0.3125,0,0,0.347826087,0.375,0.4,0.4,0.258829756,0.741170244
2/3/2020,SAS,105,LAC,108,1,0.700980392,0.411764706,0.739487179,0.37254902,0.676470588,0.404102564,0.585365854,0.585365854,1,0,0.693877551,0.458333333,0,0,0.8,0.363636364,0.4,0.4,0.156665855,0.843334145
2/4/2020,MIL,120,NOP,108,0,0.362745098,0.514705882,0.435897436,1,1,1,0.402439024,0.731707317,1,0,0.4,0.857142857,0,0,0.4,0.826086957,0.4,0.4,0.775096728,0.224903272
2/4/2020,CHO,110,HOU,125,1,0.612745098,0.279411765,0.652820513,0.06372549,0,0.057948718,0.646341463,0.475609756,1,0,0.632653061,0.32,0,1,0.708333333,0.307692308,0.4,0.4,0.205711753,0.794288247
2/4/2020,POR,99,DEN,127,1,0.62745098,0.397058824,0.637948718,0.348039216,0.044117647,0.391282051,0.658536585,0.646341463,1,0,0.68,0.46,0,0,0.76,0.384615385,0.4,0.4,0.205280949,0.794719051
2/4/2020,SAS,102,LAL,129,1,0.794117647,0.647058824,0.831282051,0.37254902,0.676470588,0.404102564,0.451219512,0.585365854,1,0,0.770833333,0.448979592,0,1,0.727272727,0.347826087,0.6,0.6,0.212370614,0.787629386
2/5/2020,PHO,108,DET,116,1,0.308823529,0.220588235,0.255897436,0.37745098,0.573529412,0.387692308,0.5,0.231707317,1,0,0.346153846,0.4,0,0,0.37037037,0.458333333,0.4,0.4,0.403881489,0.596118511
2/5/2020,ORL,100,BOS,116,1,0.774509804,0.485294118,0.753333333,0.362745098,0.602941176,0.381025641,0.597560976,0.512195122,1,0,0.693877551,0.44,0,0,0.8,0.36,0.4,0.4,0.14694378,0.85305622
2/5/2020,GSW,88,BRK,129,1,0.411764706,0.426470588,0.396923077,0.029411765,0.220588235,0.038461538,0.512195122,0.695121951,1,0,0.448979592,0.235294118,0,0,0.538461538,0.185185185,0.4,0.4,0.18487037,0.81512963
2/5/2020,IND,118,TOR,119,1,0.740196078,0.161764706,0.733333333,0.544117647,0.338235294,0.533846154,0.707317073,0.585365854,1,0,0.72,0.62,0,0,0.72,0.52,0.4,0.4,0.247794764,0.752205236
2/5/2020,ATL,127,MIN,120,0,0.269607843,0.382352941,0.270769231,0.024509804,0.044117647,0.036410256,0.43902439,0.353658537,1,0,0.306122449,0.254901961,0,0,0.25,0.192307692,0.4,0.4,0.282567341,0.717432659
2/5/2020,CLE,103,OKC,109,1,0.56372549,0.397058824,0.587179487,0,0.441176471,0,0.597560976,0.231707317,1,0,0.6,0.254901961,0,0,0.6,0.291666667,0.4,0.4,0.18578097,0.81421903
2/5/2020,MEM,121,DAL,107,0,0.730392157,0.352941176,0.749230769,0.367647059,0.485294118,0.363076923,0.402439024,0.402439024,1,0,0.62,0.5,0,0,0.538461538,0.454545455,0.4,0.4,0.242725299,0.757274701
2/5/2020,DEN,98,UTA,95,0,0.637254902,0.735294118,0.655897436,0.62745098,0.397058824,0.637948718,0.609756098,0.658536585,1,0,0.653061224,0.68627451,0,1,0.818181818,0.6,0.6,0.6,0.298978519,0.701021481
2/5/2020,MIA,111,LAC,128,1,0.700980392,0.411764706,0.739487179,0.602941176,0.764705882,0.595897436,0.585365854,0.475609756,1,0,0.7,0.693877551,0,0,0.807692308,0.5,0.4,0.4,0.262992855,0.737007145
2/6/2020,ORL,103,NYK,105,1,0.093137255,0.544117647,0.08974359,0.362745098,0.602941176,0.381025641,0.207317073,0.512195122,1,0,0.294117647,0.431372549,0,1,0.28,0.346153846,0.6,0.6,0.758364989,0.241635011
2/6/2020,NOP,125,CHI,119,0,0.284313725,0.205882353,0.258461538,0.362745098,0.514705882,0.435897436,0.268292683,0.402439024,1,0,0.365384615,0.392156863,0,0,0.423076923,0.4,0.6,0.6,0.645244927,0.354755073
2/6/2020,PHI,101,MIL,112,1,1,1,1,0.553921569,0.911764706,0.58,0.731707317,0.62195122,1,0,0.86,0.607843137,0,0,0.884615385,0.333333333,0.4,0.4,0.123404978,0.876595022
2/6/2020,SAS,117,POR,125,1,0.348039216,0.044117647,0.391282051,0.37254902,0.676470588,0.404102564,0.646341463,0.585365854,1,0,0.450980392,0.44,0,0,0.541666667,0.333333333,0.4,0.4,0.287044964,0.712955036
2/6/2020,HOU,121,LAL,111,0,0.794117647,0.647058824,0.831282051,0.612745098,0.279411765,0.652820513,0.451219512,0.646341463,1,0,0.775510204,0.64,0,0,0.739130435,0.56,0.6,0.6,0.373967436,0.626032564
2/7/2020,MEM,107,PHI,119,1,0.553921569,0.911764706,0.58,0.367647059,0.485294118,0.363076923,0.62195122,0.402439024,1,0,0.596153846,0.509803922,1,0,0.916666667,0.47826087,0.4,0.4,0.188283857,0.811716143
2/7/2020,DAL,118,WAS,119,1,0.240196078,0.044117647,0.196410256,0.730392157,0.352941176,0.749230769,0.390243902,0.402439024,1,0,0.346938776,0.607843137,0,0,0.47826087,0.708333333,0.4,0.4,0.815264408,0.184735592
2/7/2020,ATL,107,BOS,112,1,0.774509804,0.485294118,0.753333333,0.024509804,0.044117647,0.036410256,0.597560976,0.353658537,1,0,0.7,0.269230769,0,0,0.807692308,0.222222222,0.6,0.6,0.211273152,0.788726848
2/7/2020,TOR,115,IND,106,0,0.544117647,0.338235294,0.533846154,0.740196078,0.161764706,0.733333333,0.585365854,0.707317073,1,0,0.607843137,0.725490196,0,0,0.72,0.72,0.4,0.4,0.55805608,0.44194392
2/7/2020,DET,101,OKC,108,1,0.56372549,0.397058824,0.587179487,0.308823529,0.220588235,0.255897436,0.597560976,0.5,1,0,0.607843137,0.358490566,0,0,0.615384615,0.32,0.4,0.4,0.178055901,0.821944099
2/7/2020,HOU,91,PHO,127,1,0.37745098,0.573529412,0.387692308,0.612745098,0.279411765,0.652820513,0.231707317,0.646341463,1,0,0.392156863,0.647058824,0,1,0.346153846,0.576923077,0.4,0.4,0.735033516,0.264966484
2/7/2020,MIA,97,SAC,105,1,0.294117647,0.529411765,0.332820513,0.602941176,0.764705882,0.595897436,0.475609756,0.475609756,1,0,0.38,0.68,0,0,0.375,0.48,0.6,0.6,0.639133107,0.360866893
2/7/2020,POR,114,UTA,117,1,0.637254902,0.735294118,0.655897436,0.348039216,0.044117647,0.391282051,0.609756098,0.646341463,1,0,0.64,0.461538462,0,1,0.782608696,0.37037037,0.4,0.4,0.216379869,0.783620131
2/8/2020,MIL,111,ORL,95,0,0.362745098,0.602941176,0.381025641,1,1,1,0.512195122,0.731707317,1,0,0.423076923,0.862745098,0,0,0.52,0.833333333,0.4,0.4,0.724331708,0.275668292
2/8/2020,DAL,116,CHO,100,0,0.06372549,0,0.057948718,0.730392157,0.352941176,0.749230769,0.475609756,0.402439024,1,0,0.31372549,0.596153846,0,1,0.333333333,0.68,0.4,0.4,0.811417308,0.188582692
2/8/2020,NYK,95,DET,92,0,0.308823529,0.220588235,0.255897436,0.093137255,0.544117647,0.08974359,0.5,0.207317073,1,0,0.351851852,0.307692308,1,0,0.392857143,0.307692308,0.4,0.4,0.431800761,0.568199239
2/8/2020,NOP,124,IND,117,0,0.544117647,0.338235294,0.533846154,0.362745098,0.514705882,0.435897436,0.585365854,0.402439024,1,0,0.596153846,0.403846154,1,0,0.692307692,0.423076923,0.6,0.6,0.484440706,0.515559294
2/8/2020,BRK,118,TOR,119,1,0.740196078,0.161764706,0.733333333,0.411764706,0.426470588,0.396923077,0.707317073,0.512195122,1,0,0.730769231,0.46,1,0,0.730769231,0.347826087,0.6,0.6,0.443047453,0.556952547
2/8/2020,LAC,115,MIN,142,1,0.269607843,0.382352941,0.270769231,0.700980392,0.411764706,0.739487179,0.43902439,0.585365854,1,0,0.3,0.705882353,0,0,0.24,0.583333333,0.6,0.6,0.791399135,0.208600865
2/8/2020,LAL,125,GSW,120,0,0.029411765,0.220588235,0.038461538,0.794117647,0.647058824,0.831282051,0.695121951,0.451219512,1,0,0.230769231,0.76,0,0,0.291666667,0.807692308,0.6,0.6,0.834711454,0.165288546
2/8/2020,DEN,117,PHO,108,0,0.37745098,0.573529412,0.387692308,0.62745098,0.397058824,0.637948718,0.231707317,0.658536585,1,0,0.403846154,0.692307692,1,0,0.37037037,0.615384615,0.4,0.4,0.760696532,0.239303468
