DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2016-11-01,GSW,127,POR,104,0,-0.5,110.8,110.3,76.8,-0.23,-0.52,96.7,11.6,104.0,115.6,74.9,11.35,11.63,99.8,0.5365853658536586,0.8902439024390244,1,0,0.6666666666666666,0.6666666666666666,0,0,0.5,1.0,0.5,0.5
2016-11-02,PHI,93,CHO,109,1,0.2,108.6,108.8,79.6,-0.07,0.2,95.7,-5.7,108.9,103.2,75.3,-5.83,-5.7,98.5,0.5853658536585366,0.12195121951219512,1,0,0.6666666666666666,0.0,0,1,0.0,0.0,0.5,0.5
2016-11-02,TOR,113,WAS,103,0,1.9,109.3,111.2,75.5,1.36,1.8,97.4,4.5,107.8,112.3,76.3,3.65,4.21,94.7,0.5,0.6829268292682927,1,0,0.0,0.6666666666666666,0,0,0.0,0.0,0.5,0.5
2016-11-02,LAL,123,ATL,116,0,-0.8,105.7,104.9,76.1,-1.23,-0.85,97.4,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,0.5853658536585366,0.2073170731707317,1,0,1.0,0.25,0,1,1.0,0.0,0.5,0.5
2016-11-02,DET,101,BRK,109,1,-6.6,110.7,104.1,76.1,-6.74,-6.73,101.3,-1.1,107.1,106.0,81.2,-1.29,-1.12,95.0,0.25609756097560976,0.5365853658536586,1,0,0.25,0.75,0,1,0.5,0.0,0.5,0.5
2016-11-02,HOU,118,NYK,99,0,-3.8,111.5,107.7,74.1,-3.87,-3.67,96.0,5.7,109.0,114.7,75.8,5.84,5.77,100.0,0.3902439024390244,0.5,1,0,0.3333333333333333,0.5,1,1,1.0,0.3333333333333333,0.5,0.5
2016-11-02,CHI,100,BOS,107,1,2.8,108.4,111.2,75.3,2.25,2.63,96.8,0.4,107.0,107.4,76.8,0.03,0.43,95.3,0.5853658536585366,0.5121951219512195,1,0,0.6666666666666666,1.0,0,0,1.0,1.0,0.5,0.5
2016-11-02,NOP,83,MEM,89,1,0.6,107.1,107.7,77.5,0.96,0.49,92.3,-2.2,107.4,105.2,76.8,-1.69,-2.1,98.0,0.5121951219512195,0.36585365853658536,1,0,0.5,0.0,1,1,1.0,0.0,0.5,0.5
2016-11-02,DAL,81,UTA,97,1,4.3,105.3,109.6,78.9,4.0,3.94,91.6,-3.2,108.8,105.6,77.6,-2.53,-2.93,92.2,0.4878048780487805,0.5121951219512195,1,0,0.5,0.0,1,0,1.0,0.0,0.5,0.5
2016-11-02,POR,115,PHO,118,1,-5.6,112.2,106.6,76.4,-5.14,-5.63,100.3,-0.5,110.8,110.3,76.8,-0.23,-0.52,96.7,0.2804878048780488,0.5365853658536586,1,0,0.0,0.5,0,1,0.0,1.0,0.5,0.5
